date,time,temp ,spcond (ms/cm),ph,Ox,do_persent,turbidity ,chlorophyll ,phycocyanin ,sysbattery
5/14/2017,19:45:00,14.04,0.87,7.19,8.6,83.73,2.4,1.78,0.45,11.91
5/14/2017,20:00:00,14.03,0.87,7.19,8.58,83.5,2.37,1.81,0.44,11.9
5/14/2017,20:15:00,14.04,0.88,7.19,8.56,83.37,2.55,1.6,0.5,11.9
5/14/2017,20:30:00,14.03,0.88,7.18,8.54,83.14,2.52,1.97,0.54,11.93
5/14/2017,20:45:00,14.01,0.88,7.19,8.62,83.92,2.28,1.83,0.51,11.9
5/14/2017,21:00:00,14.01,0.88,7.19,8.62,83.93,2.37,2.33,0.46,11.91
5/14/2017,21:15:00,14.02,0.88,7.19,8.62,83.93,2.32,1.7,0.5,11.91
5/14/2017,21:30:00,14.01,0.88,7.19,8.62,83.9,2.35,1.9,0.5,11.89
5/14/2017,21:45:00,14.0,0.88,7.18,8.64,84.03,2.33,1.82,0.45,11.85
5/14/2017,22:00:00,13.99,0.88,7.17,8.63,83.9,2.22,1.71,0.48,11.9
5/14/2017,22:15:00,14.0,0.88,7.17,8.63,83.96,2.35,1.88,0.51,11.9
5/14/2017,22:30:00,13.98,0.88,7.17,8.6,83.62,2.26,1.73,0.48,11.88
5/14/2017,22:45:00,13.95,0.86,7.17,8.58,83.41,2.53,1.61,0.46,11.88
5/14/2017,23:00:00,13.95,0.86,7.16,8.59,83.42,2.47,2.51,0.45,11.88
5/14/2017,23:15:00,13.93,0.86,7.16,8.56,83.17,2.51,2.8,0.44,11.88
5/14/2017,23:30:00,13.95,0.86,7.17,8.56,83.16,2.57,1.72,0.44,11.89
5/14/2017,23:45:00,13.92,0.86,7.17,8.58,83.28,2.51,1.52,0.43,11.93
5/15/2017,0:00:00,13.91,0.86,7.18,8.57,83.21,2.65,1.68,0.45,11.85
5/15/2017,0:15:00,13.91,0.86,7.17,8.56,83.09,2.43,1.68,0.45,11.9
5/15/2017,0:30:00,13.92,0.86,7.16,8.54,82.88,2.54,1.47,0.45,11.94
5/15/2017,0:45:00,13.91,0.86,7.16,8.54,82.89,2.44,1.66,0.41,11.9
5/15/2017,1:00:00,13.92,0.86,7.16,8.52,82.78,2.58,1.54,0.43,11.89
5/15/2017,1:15:00,13.91,0.86,7.17,8.53,82.82,2.45,1.7,0.46,11.89
5/15/2017,1:30:00,13.89,0.86,7.15,8.52,82.68,2.59,2.88,0.43,11.88
5/15/2017,1:45:00,13.9,0.86,7.15,8.52,82.69,2.55,1.93,0.45,11.86
5/15/2017,2:00:00,13.9,0.86,7.14,8.5,82.48,2.7,1.87,0.45,11.91
5/15/2017,2:15:00,13.88,0.86,7.14,8.5,82.46,2.6,1.56,0.44,11.89
5/15/2017,2:30:00,13.88,0.87,7.15,8.49,82.38,2.51,1.7,0.45,11.88
5/15/2017,2:45:00,13.87,0.86,7.16,8.5,82.49,2.52,1.62,0.42,11.86
5/15/2017,3:00:00,13.87,0.86,7.17,8.49,82.4,3.04,1.65,0.44,11.85
5/15/2017,3:15:00,13.86,0.87,7.17,8.48,82.27,2.53,1.55,0.43,11.92
5/15/2017,3:30:00,13.87,0.87,7.17,8.47,82.2,2.71,1.77,0.46,11.84
5/15/2017,3:45:00,13.85,0.87,7.17,8.46,82.05,2.73,1.54,0.43,11.84
5/15/2017,4:00:00,13.83,0.86,7.18,8.49,82.31,2.5,1.6,0.42,11.84
5/15/2017,4:15:00,13.84,0.86,7.18,8.46,82.04,2.51,1.76,0.46,11.86
5/15/2017,4:30:00,13.84,0.87,7.18,8.47,82.08,2.88,1.58,0.43,11.83
5/15/2017,4:45:00,13.84,0.87,7.17,8.46,82.0,2.5,1.8,0.45,11.9
5/15/2017,5:00:00,13.82,0.87,7.18,8.45,81.89,2.55,1.62,0.42,11.88
5/15/2017,5:15:00,13.82,0.87,7.18,8.44,81.82,2.48,1.5,0.4,11.83
5/15/2017,5:30:00,13.81,0.87,7.18,8.45,81.82,2.41,1.34,0.4,11.8
5/15/2017,5:45:00,13.81,0.87,7.18,8.44,81.73,2.45,1.65,0.42,11.82
5/15/2017,6:00:00,13.8,0.87,7.17,8.42,81.57,2.51,1.51,0.42,11.8
5/15/2017,6:15:00,13.8,0.87,7.17,8.42,81.57,2.55,1.59,0.44,11.85
5/15/2017,6:30:00,13.79,0.87,7.17,8.41,81.4,2.62,1.55,0.43,11.84
5/15/2017,6:45:00,13.79,0.87,7.17,8.41,81.46,2.32,1.52,0.38,11.83
5/15/2017,7:00:00,13.78,0.87,7.17,8.42,81.49,2.58,1.6,0.43,11.86
5/15/2017,7:15:00,13.77,0.87,7.17,8.4,81.26,2.53,1.45,0.4,11.84
5/15/2017,7:30:00,13.76,0.88,7.17,8.41,81.4,2.45,1.43,0.41,11.9
5/15/2017,7:45:00,13.76,0.88,7.17,8.43,81.57,2.46,1.39,0.4,11.9
5/15/2017,8:00:00,13.76,0.88,7.16,8.45,81.75,2.41,1.53,0.4,11.99
5/15/2017,8:15:00,13.76,0.88,7.16,8.47,82.0,2.39,1.42,0.39,11.88
5/15/2017,8:30:00,13.75,0.88,7.17,8.49,82.13,2.37,1.29,0.4,11.83
5/15/2017,8:45:00,13.72,0.87,7.18,8.52,82.39,2.46,1.49,0.4,11.86
5/15/2017,9:00:00,13.72,0.87,7.16,8.51,82.25,2.39,1.46,0.42,11.85
5/15/2017,9:15:00,13.74,0.87,7.16,8.52,82.4,2.37,1.32,0.41,11.83
5/15/2017,9:30:00,13.73,0.87,7.16,8.53,82.45,2.34,1.12,0.39,11.85
5/15/2017,9:45:00,13.74,0.87,7.16,8.54,82.57,2.39,1.51,0.43,11.83
5/15/2017,10:00:00,13.73,0.86,7.15,8.53,82.53,2.56,1.56,0.42,11.91
5/15/2017,10:15:00,13.72,0.86,7.14,8.55,82.62,2.38,1.45,0.43,11.88
5/15/2017,10:30:00,13.68,0.84,7.15,8.57,82.78,2.51,1.59,0.45,11.89
5/15/2017,10:45:00,13.7,0.84,7.14,8.53,82.41,2.56,1.35,0.44,11.92
5/15/2017,11:00:00,13.71,0.84,7.14,8.52,82.32,2.71,1.53,0.45,11.95
5/15/2017,11:15:00,13.72,0.84,7.13,8.51,82.29,2.53,1.59,0.46,11.92
5/15/2017,11:30:00,13.75,0.84,7.14,8.55,82.69,2.4,1.55,0.45,12.02
5/15/2017,11:45:00,13.79,0.84,7.15,8.55,82.83,2.49,1.51,0.45,12.11
5/15/2017,12:00:00,13.79,0.84,7.15,8.56,82.93,2.48,1.59,0.46,12.04
5/15/2017,12:15:00,13.8,0.83,7.14,8.56,82.91,2.57,2.05,0.48,12.07
5/15/2017,12:30:00,13.76,0.83,7.15,8.53,82.56,2.64,1.75,0.48,11.94
5/15/2017,12:45:00,13.74,0.83,7.16,8.54,82.56,2.82,1.68,0.43,11.9
5/15/2017,13:00:00,13.76,0.83,7.15,8.53,82.56,2.63,1.55,0.43,12.21
5/15/2017,13:15:00,13.75,0.83,7.14,8.51,82.36,2.61,1.53,0.44,11.94
5/15/2017,13:30:00,13.75,0.83,7.14,8.51,82.29,2.84,1.38,0.41,12.02
5/15/2017,13:45:00,13.76,0.83,7.14,8.52,82.41,2.66,1.58,0.45,12.06
5/15/2017,14:00:00,13.79,0.83,7.16,8.54,82.64,2.72,1.53,0.46,12.27
5/15/2017,14:15:00,13.8,0.83,7.13,8.54,82.74,2.54,1.75,0.44,12.19
5/15/2017,14:30:00,13.82,0.83,7.14,8.55,82.81,2.54,1.51,0.45,12.18
5/15/2017,14:45:00,13.79,0.83,7.14,8.5,82.34,2.66,1.41,0.4,12.03
5/15/2017,15:00:00,13.79,0.84,7.15,8.48,82.15,2.57,1.3,0.37,12.03
5/15/2017,15:15:00,13.75,0.83,7.16,8.46,81.85,2.74,1.22,0.34,12.02
5/15/2017,15:30:00,13.7,0.83,7.16,8.45,81.63,2.63,1.4,0.33,11.99
5/15/2017,15:45:00,13.67,0.83,7.16,8.43,81.43,2.79,1.16,0.33,11.95
5/15/2017,16:00:00,13.63,0.82,7.14,8.44,81.41,2.85,1.5,0.32,11.92
5/15/2017,16:15:00,13.63,0.82,7.13,8.42,81.27,2.67,1.17,0.33,12.06
5/15/2017,16:30:00,13.75,0.83,7.13,8.35,80.82,2.51,1.22,0.33,11.99
5/15/2017,16:45:00,13.77,0.83,7.15,8.44,81.69,2.44,1.25,0.35,11.98
5/15/2017,17:00:00,13.8,0.83,7.14,8.47,82.03,2.57,1.26,0.36,12.04
5/15/2017,17:15:00,13.78,0.83,7.14,8.46,81.88,3.04,1.25,0.33,12.16
5/15/2017,17:30:00,13.81,0.83,7.14,8.51,82.44,2.53,1.26,0.34,12.07
5/15/2017,17:45:00,13.86,0.83,7.15,8.5,82.47,2.47,1.19,0.33,12.17
5/15/2017,18:00:00,13.87,0.83,7.15,8.52,82.67,2.5,1.29,0.36,11.94
5/15/2017,18:15:00,13.82,0.83,7.13,8.45,81.83,2.35,1.27,0.34,11.92
5/15/2017,18:30:00,13.76,0.83,7.13,8.39,81.23,2.54,1.19,0.33,11.92
5/15/2017,18:45:00,13.73,0.83,7.13,8.35,80.75,2.63,1.11,0.32,11.92
5/15/2017,19:00:00,13.66,0.82,7.11,8.35,80.61,2.69,1.01,0.33,11.89
5/15/2017,19:15:00,13.64,0.82,7.11,8.34,80.48,2.77,1.17,0.32,11.85
5/15/2017,19:30:00,13.65,0.82,7.12,8.29,80.03,2.58,1.14,0.32,11.84
5/15/2017,19:45:00,13.58,0.81,7.13,8.36,80.61,2.74,1.18,0.32,11.82
5/15/2017,20:00:00,13.62,0.82,7.13,8.22,79.32,2.51,1.16,0.32,11.82
5/15/2017,20:15:00,13.6,0.81,7.16,8.51,82.02,2.64,1.46,0.35,11.79
5/15/2017,20:30:00,13.65,0.82,7.17,8.52,82.24,2.74,3.59,0.41,11.84
5/15/2017,20:45:00,13.63,0.81,7.18,8.53,82.32,2.74,1.5,0.4,11.81
5/15/2017,21:00:00,13.62,0.8,7.18,8.57,82.68,3.05,3.62,0.41,11.8
5/15/2017,21:15:00,13.6,0.8,7.19,8.58,82.77,2.89,1.72,0.45,11.77
5/15/2017,21:30:00,13.63,0.8,7.19,8.61,83.1,3.01,1.82,0.47,11.84
5/15/2017,21:45:00,13.63,0.8,7.19,8.61,83.09,2.84,1.56,0.42,11.82
5/15/2017,22:00:00,13.62,0.79,7.19,8.64,83.34,2.66,1.84,0.48,11.8
5/15/2017,22:15:00,13.61,0.79,7.2,8.66,83.47,2.92,1.86,0.49,11.8
5/15/2017,22:30:00,13.62,0.79,7.2,8.65,83.44,2.98,1.72,0.48,11.8
5/15/2017,22:45:00,13.61,0.79,7.19,8.65,83.42,2.8,1.68,0.45,11.81
5/15/2017,23:00:00,13.6,0.79,7.19,8.65,83.38,2.99,1.75,0.5,11.8
5/15/2017,23:15:00,13.61,0.79,7.19,8.64,83.3,3.03,1.86,0.48,11.74
5/15/2017,23:30:00,13.6,0.79,7.19,8.62,83.11,2.92,1.64,0.49,11.79
5/15/2017,23:45:00,13.59,0.79,7.19,8.59,82.77,2.78,1.73,0.49,11.78
5/16/2017,0:00:00,13.59,0.79,7.17,8.63,83.16,3.08,1.95,0.47,11.85
5/16/2017,0:15:00,13.58,0.79,7.16,8.59,82.82,3.07,1.8,0.48,11.78
5/16/2017,0:30:00,13.57,0.79,7.16,8.6,82.83,2.89,1.88,0.51,11.78
5/16/2017,0:45:00,13.55,0.79,7.17,8.63,83.1,2.99,1.94,0.47,11.77
5/16/2017,1:00:00,13.55,0.79,7.15,8.6,82.85,2.82,1.78,0.49,11.77
5/16/2017,1:15:00,13.54,0.79,7.14,8.59,82.76,2.81,1.69,0.48,11.81
5/16/2017,1:30:00,13.54,0.79,7.16,8.58,82.65,2.83,1.77,0.48,11.8
5/16/2017,1:45:00,13.55,0.79,7.16,8.56,82.45,2.87,1.77,0.47,11.77
5/16/2017,2:00:00,13.53,0.79,7.16,8.55,82.34,2.97,1.31,0.44,11.81
5/16/2017,2:15:00,13.51,0.79,7.15,8.56,82.39,2.98,1.65,0.46,11.74
5/16/2017,2:30:00,13.51,0.79,7.15,8.55,82.24,2.74,1.75,0.47,11.77
5/16/2017,2:45:00,13.52,0.79,7.15,8.53,82.11,2.82,1.86,0.45,11.75
5/16/2017,3:00:00,13.51,0.79,7.13,8.52,82.02,2.92,1.72,0.46,11.77
5/16/2017,3:15:00,13.5,0.79,7.13,8.55,82.24,2.96,1.61,0.44,11.77
5/16/2017,3:30:00,13.49,0.79,7.14,8.54,82.17,2.89,1.76,0.47,11.77
5/16/2017,3:45:00,13.48,0.79,7.15,8.55,82.16,2.79,1.69,0.47,11.77
5/16/2017,4:00:00,13.47,0.79,7.16,8.56,82.32,2.81,1.65,0.46,11.77
5/16/2017,4:15:00,13.47,0.79,7.16,8.54,82.14,2.88,1.65,0.45,11.75
5/16/2017,4:30:00,13.45,0.79,7.16,8.55,82.18,2.81,1.64,0.47,11.77
5/16/2017,4:45:00,13.44,0.79,7.14,8.57,82.3,2.77,1.55,0.48,11.74
5/16/2017,5:00:00,13.46,0.79,7.15,8.55,82.19,2.97,1.64,0.48,11.77
5/16/2017,5:15:00,13.45,0.79,7.15,8.54,82.1,2.7,1.61,0.44,11.74
5/16/2017,5:30:00,13.43,0.79,7.14,8.57,82.28,2.66,1.68,0.45,11.74
5/16/2017,5:45:00,13.43,0.79,7.13,8.56,82.25,2.79,1.62,0.44,11.73
5/16/2017,6:00:00,13.44,0.79,7.12,8.55,82.13,2.78,1.48,0.45,11.71
5/16/2017,6:15:00,13.44,0.79,7.12,8.55,82.12,2.98,1.49,0.47,11.75
5/16/2017,6:30:00,13.44,0.79,7.12,8.54,82.02,2.85,1.59,0.44,11.84
5/16/2017,6:45:00,13.43,0.79,7.13,8.53,81.94,2.81,3.29,0.44,11.78
5/16/2017,7:00:00,13.43,0.79,7.12,8.52,81.82,2.83,2.41,0.43,11.86
5/16/2017,7:15:00,13.43,0.79,7.12,8.54,81.98,2.76,1.55,0.42,11.74
5/16/2017,7:30:00,13.42,0.79,7.11,8.53,81.95,2.9,1.64,0.45,11.78
5/16/2017,7:45:00,13.44,0.79,7.13,8.59,82.55,2.7,1.85,0.52,11.74
5/16/2017,8:00:00,13.44,0.79,7.15,8.61,82.74,2.67,1.62,0.46,11.78
5/16/2017,8:15:00,13.45,0.79,7.16,8.6,82.65,2.8,1.69,0.47,11.71
5/16/2017,8:30:00,13.44,0.79,7.17,8.59,82.52,2.85,1.53,0.48,11.77
5/16/2017,8:45:00,13.52,0.79,7.16,8.61,82.9,2.74,1.47,0.47,12.02
5/16/2017,9:00:00,13.66,0.79,7.17,8.67,83.66,2.75,1.69,0.49,12.03
5/16/2017,9:15:00,13.65,0.79,7.18,8.68,83.8,2.72,1.79,0.5,12.07
5/16/2017,9:30:00,13.67,0.79,7.17,8.7,84.03,2.75,1.83,0.53,12.03
5/16/2017,9:45:00,13.7,0.79,7.17,8.71,84.14,2.9,1.81,0.55,12.12
5/16/2017,10:00:00,13.86,0.79,7.19,8.74,84.72,2.61,1.97,0.52,12.13
5/16/2017,10:15:00,13.8,0.79,7.16,8.74,84.6,2.65,1.75,0.51,12.07
5/16/2017,10:30:00,13.81,0.79,7.15,8.7,84.27,2.7,1.76,0.5,12.03
5/16/2017,10:45:00,13.79,0.78,7.14,8.65,83.77,2.75,1.67,0.49,12.01
5/16/2017,11:00:00,13.89,0.78,7.15,8.68,84.18,2.83,1.7,0.5,11.99
5/16/2017,11:15:00,13.77,0.79,7.13,8.64,83.61,2.69,1.62,0.5,12.04
5/16/2017,11:30:00,13.82,0.79,7.14,8.64,83.74,2.69,1.62,0.49,12.07
5/16/2017,11:45:00,13.9,0.79,7.13,8.66,84.04,2.82,1.56,0.48,12.16
5/16/2017,12:00:00,14.13,0.78,7.15,8.79,85.78,2.8,2.91,0.55,12.11
5/16/2017,12:15:00,14.26,0.78,7.15,8.8,86.01,2.7,1.7,0.51,12.23
5/16/2017,12:30:00,14.49,0.78,7.15,8.81,86.62,2.7,1.49,0.47,12.26
5/16/2017,12:45:00,14.57,0.78,7.15,8.84,87.02,2.69,1.65,0.48,12.21
5/16/2017,13:00:00,14.74,0.78,7.17,8.86,87.57,2.6,1.61,0.45,12.27
5/16/2017,13:15:00,15.12,0.78,7.18,9.0,89.72,2.67,1.57,0.46,12.27
5/16/2017,13:30:00,15.16,0.78,7.19,9.11,90.83,2.89,1.83,0.49,12.28
5/16/2017,13:45:00,15.41,0.77,7.19,9.14,91.66,2.76,1.86,0.51,12.36
5/16/2017,14:00:00,15.57,0.77,7.21,9.23,92.82,2.75,1.8,0.51,12.34
5/16/2017,14:15:00,15.76,0.77,7.21,9.28,93.7,2.62,1.76,0.5,12.4
5/16/2017,14:30:00,16.0,0.78,7.25,9.4,95.47,2.65,1.56,0.44,12.34
5/16/2017,14:45:00,16.05,0.77,7.23,9.33,94.87,2.61,1.77,0.48,12.35
5/16/2017,15:00:00,16.47,0.77,7.21,9.31,95.44,2.64,1.56,0.43,12.34
5/16/2017,15:15:00,16.55,0.77,7.24,9.38,96.36,2.48,1.58,0.43,12.35
5/16/2017,15:30:00,16.51,0.77,7.23,9.3,95.44,2.55,1.66,0.44,12.45
5/16/2017,15:45:00,16.89,0.77,7.24,9.37,96.98,2.45,1.71,0.45,12.34
5/16/2017,16:00:00,17.01,0.77,7.24,9.32,96.6,2.49,1.55,0.43,12.35
5/16/2017,16:15:00,17.15,0.77,7.25,9.42,97.94,2.52,1.59,0.47,12.23
5/16/2017,16:30:00,16.9,0.77,7.22,9.28,95.99,2.41,1.58,0.45,12.25
5/16/2017,16:45:00,17.02,0.77,7.24,9.27,96.15,2.44,1.65,0.44,12.3
5/16/2017,17:00:00,16.72,0.78,7.23,9.29,95.79,2.44,1.87,0.47,12.22
5/16/2017,17:15:00,16.58,0.78,7.22,9.26,95.2,2.5,1.75,0.47,12.33
5/16/2017,17:30:00,16.21,0.78,7.2,9.17,93.55,2.52,1.62,0.45,12.32
5/16/2017,17:45:00,15.92,0.78,7.18,9.13,92.58,2.6,1.68,0.43,12.22
5/16/2017,18:00:00,16.23,0.78,7.21,9.14,93.29,2.56,1.64,0.49,12.19
5/16/2017,18:15:00,16.13,0.78,7.2,9.14,93.02,2.55,2.02,0.48,12.11
5/16/2017,18:30:00,16.14,0.78,7.2,9.14,93.13,2.68,1.75,0.45,12.34
5/16/2017,18:45:00,16.03,0.78,7.17,9.09,92.38,2.55,1.72,0.45,12.27
5/16/2017,19:00:00,16.12,0.78,7.18,9.16,93.29,2.52,1.31,0.4,12.27
5/16/2017,19:15:00,16.06,0.78,7.17,9.15,93.02,2.62,1.62,0.43,12.03
5/16/2017,19:30:00,15.93,0.77,7.17,9.15,92.82,2.63,1.74,0.46,11.99
5/16/2017,19:45:00,15.95,0.77,7.19,9.18,93.09,2.52,2.0,0.49,11.93
5/16/2017,20:00:00,15.73,0.77,7.19,9.13,92.13,2.42,1.98,0.51,11.92
5/16/2017,20:15:00,15.83,0.77,7.2,9.16,92.72,2.54,1.98,0.49,11.9
5/16/2017,20:30:00,15.81,0.76,7.21,9.3,94.08,2.69,2.02,0.48,11.91
5/16/2017,20:45:00,15.8,0.76,7.22,9.3,94.05,2.61,1.82,0.52,11.91
5/16/2017,21:00:00,15.76,0.76,7.24,9.28,93.77,2.75,1.97,0.49,11.9
5/16/2017,21:15:00,15.63,0.76,7.17,9.17,92.42,2.76,2.01,0.49,11.9
5/16/2017,21:30:00,15.59,0.76,7.19,9.15,92.13,2.81,2.03,0.49,11.91
5/16/2017,21:45:00,15.51,0.76,7.15,9.08,91.23,2.64,1.81,0.49,11.88
5/16/2017,22:00:00,15.49,0.76,7.16,9.03,90.66,2.64,1.75,0.42,11.9
5/16/2017,22:15:00,15.47,0.76,7.18,9.02,90.58,2.57,1.59,0.42,11.89
5/16/2017,22:30:00,15.48,0.76,7.17,9.05,90.91,2.64,1.63,0.42,11.88
5/16/2017,22:45:00,15.47,0.76,7.18,9.04,90.78,2.51,1.69,0.38,11.84
5/16/2017,23:00:00,15.47,0.76,7.15,9.01,90.49,2.51,1.85,0.42,11.86
5/16/2017,23:15:00,15.46,0.76,7.17,8.99,90.22,2.6,1.58,0.42,11.88
5/16/2017,23:30:00,15.46,0.76,7.13,8.88,89.14,2.5,1.74,0.43,11.83
5/16/2017,23:45:00,15.44,0.76,7.16,8.95,89.76,2.68,1.7,0.45,11.86
5/17/2017,0:00:00,15.44,0.76,7.17,8.91,89.37,2.6,1.72,0.43,11.85
5/17/2017,0:15:00,15.39,0.76,7.12,8.89,89.11,2.6,1.85,0.45,11.86
5/17/2017,0:30:00,15.4,0.76,7.14,8.9,89.2,2.69,2.38,0.49,11.91
5/17/2017,0:45:00,15.39,0.76,7.16,8.88,88.99,2.57,1.75,0.47,11.85
5/17/2017,1:00:00,15.35,0.75,7.16,8.78,87.92,2.75,1.67,0.43,11.88
5/17/2017,1:15:00,15.26,0.73,7.16,8.82,88.15,2.71,1.65,0.45,11.82
5/17/2017,1:30:00,15.29,0.74,7.16,8.72,87.25,2.95,1.62,0.42,11.88
5/17/2017,1:45:00,15.3,0.75,7.16,8.78,87.82,2.71,1.49,0.41,11.84
5/17/2017,2:00:00,15.19,0.73,7.16,8.77,87.52,3.08,2.26,0.44,11.85
5/17/2017,2:15:00,15.14,0.71,7.17,8.79,87.63,2.71,1.76,0.43,11.8
5/17/2017,2:30:00,15.12,0.72,7.17,8.79,87.59,2.75,1.73,0.44,11.85
5/17/2017,2:45:00,15.1,0.72,7.17,8.78,87.43,2.65,1.66,0.42,11.83
5/17/2017,3:00:00,15.11,0.72,7.17,8.76,87.25,2.77,1.53,0.4,11.83
5/17/2017,3:15:00,15.11,0.72,7.16,8.74,87.04,2.89,1.52,0.43,11.82
5/17/2017,3:30:00,15.08,0.71,7.17,8.75,87.15,2.67,1.42,0.39,11.84
5/17/2017,3:45:00,15.09,0.72,7.16,8.73,86.92,3.2,1.35,0.37,11.82
5/17/2017,4:00:00,15.09,0.72,7.16,8.67,86.32,2.48,1.59,0.41,11.83
5/17/2017,4:15:00,15.09,0.72,7.16,8.73,86.9,2.72,1.72,0.42,11.81
5/17/2017,4:30:00,15.08,0.72,7.16,8.71,86.68,2.44,1.7,0.43,11.78
5/17/2017,4:45:00,15.08,0.72,7.16,8.7,86.61,2.62,2.47,0.41,11.8
5/17/2017,5:00:00,15.08,0.72,7.16,8.68,86.41,2.8,1.37,0.39,11.82
5/17/2017,5:15:00,15.08,0.72,7.16,8.68,86.36,2.61,1.81,0.44,11.8
5/17/2017,5:30:00,15.08,0.72,7.15,8.59,85.54,2.61,1.72,0.43,11.79
5/17/2017,5:45:00,15.07,0.72,7.15,8.58,85.38,2.55,1.86,0.46,11.8
5/17/2017,6:00:00,15.06,0.72,7.11,8.64,85.96,2.57,1.66,0.44,11.78
5/17/2017,6:15:00,15.05,0.72,7.13,8.65,86.02,2.67,2.11,0.52,11.78
5/17/2017,6:30:00,15.06,0.72,7.14,8.64,85.97,2.59,1.71,0.46,11.73
5/17/2017,6:45:00,15.05,0.72,7.15,8.65,86.06,2.68,1.91,0.49,11.88
5/17/2017,7:00:00,15.05,0.72,7.15,8.65,86.03,2.7,1.9,0.51,11.8
5/17/2017,7:15:00,15.05,0.72,7.15,8.63,85.81,2.6,2.03,0.44,11.84
5/17/2017,7:30:00,15.06,0.72,7.14,8.62,85.76,2.6,1.87,0.46,11.83
5/17/2017,7:45:00,15.06,0.72,7.15,8.68,86.41,2.72,1.92,0.47,11.84
5/17/2017,8:00:00,15.1,0.72,7.14,8.78,87.41,2.46,2.1,0.54,11.8
5/17/2017,8:15:00,15.14,0.72,7.15,8.76,87.28,2.46,2.14,0.57,11.9
5/17/2017,8:30:00,15.12,0.72,7.13,8.68,86.5,2.68,2.06,0.49,11.84
5/17/2017,8:45:00,15.53,0.72,7.16,8.94,89.89,2.42,2.1,0.62,12.06
5/17/2017,9:00:00,15.54,0.72,7.18,9.03,90.82,2.45,2.47,0.69,12.17
5/17/2017,9:15:00,15.98,0.72,7.21,9.15,92.85,2.81,2.25,0.62,12.16
5/17/2017,9:30:00,16.19,0.72,7.21,9.16,93.34,2.36,1.89,0.52,12.16
5/17/2017,9:45:00,16.07,0.72,7.21,9.18,93.33,2.43,2.03,0.55,12.23
5/17/2017,10:00:00,16.13,0.72,7.2,9.19,93.56,2.48,2.22,0.62,12.24
5/17/2017,10:15:00,16.35,0.71,7.15,9.14,93.45,2.45,1.82,0.49,12.28
5/17/2017,10:30:00,16.54,0.71,7.16,9.18,94.28,2.39,1.85,0.51,12.22
5/17/2017,10:45:00,16.19,0.71,7.17,9.23,94.03,2.52,2.2,0.58,12.33
5/17/2017,11:00:00,16.23,0.71,7.17,9.24,94.23,2.49,2.11,0.58,12.26
5/17/2017,11:15:00,16.24,0.71,7.14,9.18,93.67,2.55,1.92,0.52,12.19
5/17/2017,11:30:00,16.39,0.71,7.14,9.19,94.03,2.45,1.82,0.51,12.27
5/17/2017,11:45:00,16.41,0.71,7.14,9.13,93.53,2.48,1.79,0.47,12.18
5/17/2017,12:00:00,16.27,0.71,7.13,9.09,92.79,2.52,1.78,0.48,12.27
5/17/2017,12:15:00,16.23,0.71,7.13,9.11,92.89,2.49,1.65,0.49,12.25
5/17/2017,12:30:00,16.3,0.71,7.14,9.15,93.52,2.52,1.96,0.51,12.27
5/17/2017,12:45:00,16.37,0.71,7.14,9.18,93.89,2.62,1.92,0.5,12.35
5/17/2017,13:00:00,16.56,0.71,7.15,9.16,94.16,2.47,1.79,0.47,12.26
5/17/2017,13:15:00,16.46,0.71,7.15,9.19,94.23,2.51,1.86,0.47,12.23
5/17/2017,13:30:00,16.54,0.71,7.14,9.18,94.25,2.4,1.83,0.48,12.37
5/17/2017,13:45:00,16.5,0.71,7.16,9.22,94.6,2.51,2.04,0.49,12.27
5/17/2017,14:00:00,16.71,0.7,7.14,9.19,94.68,2.47,1.76,0.44,12.29
5/17/2017,14:15:00,16.65,0.7,7.13,9.16,94.31,2.47,1.73,0.43,12.28
5/17/2017,14:30:00,16.71,0.7,7.14,9.2,94.76,2.45,1.71,0.45,12.35
5/17/2017,14:45:00,16.85,0.7,7.14,9.2,95.03,2.48,1.76,0.46,12.43
5/17/2017,15:00:00,17.02,0.7,7.15,9.25,95.93,2.47,1.72,0.43,12.33
5/17/2017,15:15:00,17.3,0.7,7.16,9.25,96.47,2.38,1.69,0.43,12.29
5/17/2017,15:30:00,17.15,0.7,7.15,9.25,96.18,2.41,1.79,0.43,12.36
5/17/2017,15:45:00,17.42,0.7,7.17,9.25,96.76,2.42,1.76,0.44,12.35
5/17/2017,16:00:00,17.51,0.71,7.17,9.28,97.22,2.43,1.77,0.43,12.28
5/17/2017,16:15:00,17.44,0.71,7.17,9.26,96.83,2.38,1.78,0.42,12.35
5/17/2017,16:30:00,17.27,0.7,7.17,9.26,96.57,2.42,1.85,0.45,12.25
5/17/2017,16:45:00,17.53,0.71,7.16,9.25,96.98,2.36,1.78,0.44,12.28
5/17/2017,17:00:00,17.76,0.71,7.18,9.25,97.39,2.36,1.8,0.41,12.36
5/17/2017,17:15:00,17.51,0.71,7.17,9.28,97.18,2.39,2.01,0.46,12.35
5/17/2017,17:30:00,17.45,0.71,7.17,9.31,97.44,2.44,1.99,0.48,12.36
5/17/2017,17:45:00,17.41,0.71,7.18,9.32,97.49,2.51,2.12,0.48,12.37
5/17/2017,18:00:00,17.32,0.71,7.18,9.3,97.07,2.54,2.1,0.5,12.35
5/17/2017,18:15:00,17.25,0.71,7.17,9.3,96.88,2.35,2.1,0.5,12.33
5/17/2017,18:30:00,17.4,0.71,7.18,9.35,97.72,2.48,2.14,0.51,12.39
